"APS","SE","data","tweets","casos","casos_est","casos_estmin","casos_estmax","tmin","Rt","pRt1","inc","cor","nivel"
"AP1",201413,"2014-03-26",63,7,7,7,7,22.7142857142857,1.08333333333333,0.612275172659215,3.08420315205562,2,"amarelo"
"AP1",201414,"2014-04-02",65,6,6,6,6,23.6666666666667,1,0.499999999999998,2.64360270176196,2,"amarelo"
"AP1",201415,"2014-04-09",76,10,10,10,10,23.1666666666667,0.884615384615385,0.332732906038311,4.4060045029366,2,"amarelo"
"AP1",201416,"2014-04-16",62,2,2,2,2,21.8571428571429,0.782608695652174,0.214795253921694,0.88120090058732,2,"amarelo"
"AP1",201417,"2014-04-23",64,7,7,7,7,22.4285714285714,1.05555555555556,0.56603029978578,3.08420315205562,2,"amarelo"
"AP1",201418,"2014-04-30",107,1,1,1,1,19.6666666666667,0.526315789473684,0.043579276651144,0.44060045029366,2,"amarelo"
"AP1",201419,"2014-05-07",159,4,4,4,4,22.1428571428571,1.2,0.668188095092773,1.76240180117464,1,"verde"
"AP1",201420,"2014-05-14",114,5,5,5,5,19.5714285714286,0.833333333333333,0.331811904907227,2.2030022514683,2,"amarelo"
"AP1",201421,"2014-05-21",92,6,6,6,6,21.8333333333333,1.5,0.846271872520447,2.64360270176196,2,"amarelo"
"AP1",201422,"2014-05-28",80,2,2,2,2,20.1428571428571,0.866666666666667,0.350554019212723,0.88120090058732,2,"amarelo"
"AP1",201423,"2014-06-04",55,6,6,6,6,20.7142857142857,1.07692307692308,0.577490508556366,2.64360270176196,2,"amarelo"
"AP1",201424,"2014-06-11",62,5,5,5,5,21.7142857142857,0.928571428571429,0.422509491443634,2.2030022514683,1,"verde"
"AP1",201425,"2014-06-18",63,4,4,4,4,20,1.15384615384615,0.649445980787277,1.76240180117464,1,"verde"
"AP1",201426,"2014-06-25",80,6,6,6,6,19.1428571428571,1,0.5,2.64360270176196,1,"verde"
"AP1",201427,"2014-07-02",49,4,4,4,4,20.4285714285714,0.933333333333333,0.425277009606362,1.76240180117464,1,"verde"
"AP1",201428,"2014-07-09",62,4,4,4,4,19.8571428571429,1,0.5,1.76240180117464,1,"verde"
"AP1",201429,"2014-07-16",55,2,2,2,2,19.1428571428571,0.714285714285714,0.202436447143555,0.88120090058732,1,"verde"
"AP1",201430,"2014-07-23",60,1,1,1,1,19.2857142857143,0.7,0.227249145507812,0.44060045029366,1,"verde"
"AP1",201431,"2014-07-30",64,2,2,2,2,18.4285714285714,0.714285714285714,0.2744140625,0.88120090058732,1,"verde"
"AP1",201432,"2014-08-06",64,0,0,0,0,18.5714285714286,0.6,0.2265625,0,1,"verde"
"AP1",201433,"2014-08-13",42,7,7,7,7,18.7142857142857,3,0.96728515625,3.08420315205562,1,"verde"
"AP1",201434,"2014-08-20",47,0,0,0,0,19.7142857142857,0.777777777777778,0.303619384765625,0,1,"verde"
"AP1",201435,"2014-08-27",81,0,0,0,0,20,1,0.5,0,1,"verde"
"AP1",201436,"2014-09-03",53,1,1,1,1,19.5714285714286,0.142857142857143,0.0078125,0.44060045029366,1,"verde"
"AP1",201437,"2014-09-10",45,2,2,2,2,20,3,0.875,0.88120090058732,1,"verde"
"AP1",201438,"2014-09-17",62,1,1,1,1,20.6,1.33333333333333,0.65625,0.44060045029366,1,"verde"
"AP1",201439,"2014-09-24",80,3,3,3,3,20.5,1.5,0.74609375,1.32180135088098,1,"verde"
"AP1",201440,"2014-10-01",65,7,7,7,7,20.3333333333333,1.83333333333333,0.894943237304687,3.08420315205562,1,"verde"
"AP1",201441,"2014-10-08",134,4,4,4,4,19.4285714285714,1.27272727272727,0.729371905326843,1.76240180117464,1,"verde"
"AP1",201442,"2014-10-15",105,2,2,2,2,20.4285714285714,0.928571428571429,0.422509491443634,0.88120090058732,1,"verde"
"AP1",201443,"2014-10-22",88,2,2,2,2,20.7142857142857,0.615384615384615,0.131587982177734,0.88120090058732,1,"verde"
"AP1",201444,"2014-10-29",58,2,2,2,2,22.2857142857143,0.75,0.29052734375,0.88120090058732,1,"verde"
"AP1",201445,"2014-11-05",55,0,0,0,0,22,0.666666666666667,0.25390625,0,1,"verde"
"AP1",201446,"2014-11-12",47,2,2,2,2,20.6666666666667,1,0.5,0.88120090058732,1,"verde"
"AP1",201447,"2014-11-19",50,3,3,3,3,20.1666666666667,1.25,0.63671875,1.32180135088098,1,"verde"
"AP1",201448,"2014-11-26",46,2,2,2,2,22,1.4,0.7255859375,0.88120090058732,1,"verde"
"AP1",201449,"2014-12-03",40,1,1,1,1,22.1428571428571,0.857142857142857,0.38720703125,0.44060045029366,1,"verde"
"AP1",201450,"2014-12-10",46,2,2,2,2,22.8571428571429,0.833333333333333,0.376953125,0.88120090058732,2,"amarelo"
"AP1",201451,"2014-12-17",28,4,4,4,4,22.7142857142857,1.4,0.7255859375,1.76240180117464,2,"amarelo"
"AP1",201452,"2014-12-24",40,1,1,1,1,24.4285714285714,1,0.5,0.44060045029366,2,"amarelo"
"AP1",201453,"2014-12-31",39,2,2,2,2,26.1428571428571,1,0.5,0.88120090058732,2,"amarelo"
"AP1",201501,"2015-01-07",37,4,4,4,4,24.8571428571429,1,0.5,1.76240180117464,2,"amarelo"
"AP1",201502,"2015-01-14",51,3,3,3,3,26.5714285714286,1.28571428571429,0.696380615234375,1.32180135088098,2,"amarelo"
"AP1",201503,"2015-01-21",62,3,3,3,3,26.1428571428571,1.11111111111111,0.592735290527344,1.32180135088098,2,"amarelo"
"AP1",201504,"2015-01-28",48,2,2,2,2,26,0.8,0.314529418945312,0.88120090058732,2,"amarelo"
"AP1",201505,"2015-02-04",64,1,1,1,1,24.1428571428571,0.75,0.29052734375,0.44060045029366,2,"amarelo"
"AP1",201506,"2015-02-11",47,1,1,1,1,26,0.666666666666667,0.25390625,0.44060045029366,2,"amarelo"
"AP1",201507,"2015-02-18",57,1,1,1,1,25,0.75,0.34375,0.44060045029366,2,"amarelo"
"AP1",201508,"2015-02-25",81,3,3,3,3,25.1428571428571,1.66666666666667,0.7734375,1.32180135088098,2,"amarelo"
"AP1",201509,"2015-03-04",94,5,5,5,5,23.5714285714286,1.8,0.8665771484375,2.2030022514683,2,"amarelo"
"AP1",201510,"2015-03-11",129,7,7,7,7,24.4285714285714,1.66666666666667,0.894980192184448,3.08420315205562,2,"amarelo"
"AP1",201511,"2015-03-18",137,8,8,8,8,24,1.33333333333333,0.804235847434029,3.52480360234928,2,"amarelo"
"AP1",201512,"2015-03-25",146,10,10,10,10,23,1.25,0.774309583801937,4.4060045029366,2,"amarelo"
"AP1",201513,"2015-04-01",141,11,11,11,11,23.7142857142857,1.16,0.708433922869411,4.84660495323026,2,"amarelo"
"AP1",201514,"2015-04-08",187,13,13,13,13,22,1.17241379310345,0.737113319912174,5.72780585381758,2,"amarelo"
"AP1",201515,"2015-04-15",349,37,37,37,37,22.8571428571429,1.79411764705882,0.997460782093585,16.3022166608654,2,"amarelo"
"AP1",201516,"2015-04-22",253,36,36,36,36,23.4285714285714,1.40983606557377,0.980910279210107,15.8616162105718,2,"amarelo"
"AP1",201517,"2015-04-29",321,59,59,59,59,21.1428571428571,1.53488372093023,0.999135882073349,25.9954265673259,3,"laranja"
"AP1",201518,"2015-05-06",598,60,60,60,60,21,1.17424242424242,0.913141087626006,26.4360270176196,3,"laranja"
"AP1",201519,"2015-05-13",408,64,64,64,64,20.2857142857143,1.18064516129032,0.936464856911843,28.1984288187943,3,"laranja"
"AP1",201520,"2015-05-20",310,66,66,66,66,20.7142857142857,1.03825136612022,0.641646081384864,29.0796297193816,3,"laranja"
"AP1",201521,"2015-05-27",295,49,49,49,49,19.8571428571429,0.942105263157895,0.283211664409051,21.5894220643893,3,"laranja"
"AP1",201522,"2015-06-03",211,45,45,45,45,19.7142857142857,0.893854748603352,0.150689630045694,19.8270202632147,3,"laranja"
"AP1",201523,"2015-06-10",156,55,55,55,55,20.4285714285714,0.93125,0.2654347035388,24.2330247661513,1,"verde"
"AP1",201524,"2015-06-17",116,48,48,48,48,19.2857142857143,0.993288590604027,0.476831527149636,21.1488216140957,1,"verde"
"AP1",201525,"2015-06-24",118,24,24,24,24,18,0.858108108108108,0.102240091163603,10.5744108070478,1,"verde"
"AP1",201526,"2015-07-01",132,24,24,24,24,19.4285714285714,0.755905511811024,0.0186165556059252,10.5744108070478,1,"verde"
"AP1",201527,"2015-07-08",99,24,25,24,27,19.1428571428571,0.760416666666667,0.0378345580511323,11.0150112573415,1,"verde"
"AP1",201528,"2015-07-15",81,23,25,23,26,20.5714285714286,1.01369863013699,0.532960211422683,11.0150112573415,1,"verde"
"AP1",201529,"2015-07-22",104,15,16,15,18,19.9047619047619,0.891891891891892,0.248782070798305,7.04960720469856,1,"verde"
"AP1",201530,"2015-07-29",84,24,27,25,29,20.7142857142857,1.03030303030303,0.568798254366403,11.8962121579288,1,"verde"
"AP1",201531,"2015-08-05",80,8,9,8,11,20.1428571428571,0.764705882352941,0.0710660140375294,3.96540405264294,1,"verde"
"AP1",201532,"2015-08-12",83,9,11,9,13,19.2857142857143,0.903846153846154,0.30686723381507,4.84660495323026,1,"verde"
"AP1",201533,"2015-08-19",79,24,31,28,33,19.2857142857143,1.08510638297872,0.657570611392798,13.6586139591035,1,"verde"
"AP1",201534,"2015-08-26",59,7,10,8,12,18.8571428571429,1.01960784313725,0.539404475373064,4.4060045029366,1,"verde"
"AP1",201535,"2015-09-02",107,11,20,16,23,19.1428571428571,1.17307692307692,0.802403321321088,8.8120090058732,1,"verde"
"AP1",201536,"2015-09-09",103,3,9,6,13,19.5714285714286,0.639344262295082,0.0132625534241972,3.96540405264294,1,"verde"
"AP2.1",201001,"2010-01-06",NA,9,9,9,9,25.4285714285714,NA,NA,1.62839633719384,NA,"nulo"
"AP2.1",201002,"2010-01-13",NA,9,9,9,9,25.2857142857143,NA,NA,1.62839633719384,NA,"nulo"
"AP2.1",201003,"2010-01-20",NA,7,7,7,7,24.2857142857143,NA,NA,1.2665304844841,NA,"nulo"
"AP2.1",201004,"2010-01-27",NA,8,8,8,8,24.1666666666667,0.96,0.442716748643257,1.44746341083897,NA,"nulo"
"AP2.1",201005,"2010-02-03",NA,9,9,9,9,25.4285714285714,1,0.499999999999998,1.62839633719384,NA,"nulo"
"AP2.1",201006,"2010-02-10",NA,7,7,7,7,25.7142857142857,1,0.499999999999998,1.2665304844841,2,"amarelo"
"AP2.1",201007,"2010-02-17",NA,16,16,16,16,24.4285714285714,1.33333333333333,0.859695141150823,2.89492682167794,2,"amarelo"
"AP2.1",201008,"2010-02-24",NA,12,12,12,12,24.5714285714286,1.09375,0.643884558681323,2.17119511625845,2,"amarelo"
"AP2.1",201009,"2010-03-03",NA,15,15,15,15,22.1428571428571,1.22857142857143,0.818984101130169,2.71399389532306,2,"amarelo"
"AP2.1",201010,"2010-03-10",NA,7,7,7,7,24.8571428571429,0.790697674418605,0.150936245243504,1.2665304844841,2,"amarelo"
"AP2.1",201011,"2010-03-17",NA,11,11,11,11,23.8571428571429,0.970588235294118,0.451079250048351,1.99026218990358,2,"amarelo"
"AP2.1",201012,"2010-03-24",NA,17,17,17,17,25.8571428571429,1.06060606060606,0.596402654316486,3.07585974803281,2,"amarelo"
"AP2.1",201013,"2010-03-31",NA,11,11,11,11,24.1428571428571,1.11428571428571,0.680013534123027,1.99026218990358,2,"amarelo"
"AP2.1",201014,"2010-04-07",NA,8,8,8,8,21.2857142857143,0.923076923076923,0.363773541744737,1.44746341083897,2,"amarelo"
"AP2.1",201015,"2010-04-14",NA,11,11,11,11,21.7142857142857,0.833333333333333,0.228510392705295,1.99026218990358,2,"amarelo"
"AP2.1",201016,"2010-04-21",NA,15,15,15,15,24.4285714285714,1.13333333333333,0.692672492117268,2.71399389532306,2,"amarelo"
"AP2.1",201017,"2010-04-28",NA,12,12,12,12,22.5714285714286,1.11764705882353,0.682346178956166,2.17119511625845,NA,"nulo"
"AP2.1",201018,"2010-05-05",NA,13,13,13,13,22.8571428571429,1.05263157894737,0.590053548125474,2.35212804261332,2,"amarelo"
"AP2.1",201019,"2010-05-12",NA,13,13,13,13,20.7142857142857,0.95,0.409946451874526,2.35212804261332,2,"amarelo"
"AP2.1",201020,"2010-05-19",NA,25,25,25,25,21.2857142857143,1.34210526315789,0.917279743533005,4.52332315887177,2,"amarelo"
"AP2.1",201021,"2010-05-26",NA,9,9,9,9,21.2857142857143,0.92156862745098,0.342429388607202,1.62839633719384,2,"amarelo"
"AP2.1",201022,"2010-06-02",NA,11,11,11,11,19.7142857142857,0.957446808510638,0.417040519652471,1.99026218990358,NA,"nulo"
"AP2.1",201023,"2010-06-09",NA,4,4,4,4,18.4285714285714,0.533333333333333,0.00516883059684781,0.723731705419484,NA,"nulo"
"AP2.1",201024,"2010-06-16",NA,10,10,10,10,17.8571428571429,1.04166666666667,0.557283251356743,1.80932926354871,NA,"nulo"
"AP2.1",201025,"2010-06-23",NA,3,3,3,3,19.2857142857143,0.68,0.105511798804401,0.542798779064613,NA,"nulo"
"AP2.1",201026,"2010-06-30",NA,7,7,7,7,19.7142857142857,1.17647058823529,0.691140341485152,1.2665304844841,NA,"nulo"
"AP2.1",201027,"2010-07-07",NA,10,10,10,10,20.1428571428571,1,0.5,1.80932926354871,NA,"nulo"
"AP2.1",201028,"2010-07-14",NA,9,9,9,9,21,1.3,0.814350982764494,1.62839633719384,NA,"nulo"
"AP2.1",201029,"2010-07-21",NA,13,13,13,13,20.7142857142857,1.23076923076923,0.786478571748372,2.35212804261332,NA,"nulo"
"AP2.1",201030,"2010-07-28",NA,17,17,17,17,20.5,1.21875,0.798518462476959,3.07585974803281,NA,"nulo"
"AP2.1",201031,"2010-08-04",NA,12,12,12,12,20,1.07692307692308,0.631222845507838,2.17119511625845,NA,"nulo"
"AP2.1",201032,"2010-08-11",NA,15,15,15,15,19.4285714285714,1.04761904761905,0.585788362917549,2.71399389532306,NA,"nulo"
"AP2.1",201033,"2010-08-18",NA,6,6,6,6,17.2857142857143,0.75,0.103368420904196,1.08559755812923,NA,"nulo"
"AP2.1",201034,"2010-08-25",NA,9,9,9,9,20,0.909090909090909,0.351768335677638,1.62839633719384,NA,"nulo"
"AP2.1",201035,"2010-09-01",NA,14,14,14,14,21.4285714285714,0.966666666666667,0.447841606944796,2.53306096896819,NA,"nulo"
"AP2.1",201036,"2010-09-08",NA,5,5,5,5,19.7142857142857,0.96551724137931,0.446926547417511,0.904664631774355,NA,"nulo"
"AP2.1",201037,"2010-09-15",NA,1,1,1,1,20.5714285714286,0.714285714285714,0.121480108641663,0.180932926354871,NA,"nulo"
"AP2.1",201038,"2010-09-22",NA,6,6,6,6,20.2857142857143,0.6,0.0748063921928406,1.08559755812923,NA,"nulo"
"AP2.1",201039,"2010-09-29",NA,4,4,4,4,21.5,0.916666666666667,0.415905952453614,0.723731705419484,NA,"nulo"
"AP2.1",201040,"2010-10-06",NA,2,2,2,2,20.5714285714286,1.09090909090909,0.584094047546386,0.361865852709742,NA,"nulo"
"AP2.1",201041,"2010-10-13",NA,1,1,1,1,19.1428571428571,0.583333333333333,0.118942260742188,0.180932926354871,NA,"nulo"
"AP2.1",201042,"2010-10-20",NA,9,9,9,9,20.5714285714286,1.71428571428571,0.881057739257812,1.62839633719384,NA,"nulo"
"AP2.1",201043,"2010-10-27",NA,10,10,10,10,21.1428571428571,1.66666666666667,0.925193607807159,1.80932926354871,NA,"nulo"
"AP2.1",201044,"2010-11-03",NA,11,11,11,11,22,1.5,0.923796114019261,1.99026218990358,3,"laranja"
"AP2.1",201045,"2010-11-10",NA,11,11,11,11,21,1.06666666666667,0.60092368634714,1.99026218990358,3,"laranja"
"AP2.1",201046,"2010-11-17",NA,11,11,11,11,21.1666666666667,1.03125,0.549673376873982,1.99026218990358,3,"laranja"
"AP2.1",201047,"2010-11-24",NA,14,14,14,14,23,1.09090909090909,0.641849619922831,2.53306096896819,3,"laranja"
"AP2.1",201048,"2010-12-01",NA,24,24,24,24,25,1.36111111111111,0.922171768143002,4.3423902325169,NA,"nulo"
"AP2.1",201049,"2010-12-08",NA,23,23,23,23,24.4285714285714,1.24489795918367,0.874858997654039,4.16145730616203,2,"amarelo"
"AP2.1",201050,"2010-12-15",NA,25,25,25,25,24.5714285714286,1.18032786885246,0.830809880530088,4.52332315887177,2,"amarelo"
"AP2.1",201051,"2010-12-22",NA,20,20,20,20,25,0.944444444444444,0.367269658636499,3.61865852709742,2,"amarelo"
"AP2.1",201052,"2010-12-29",NA,28,28,28,28,23.8571428571429,1.07352941176471,0.663621748192744,5.06612193793639,2,"amarelo"
"AP2.1",201101,"2011-01-05",NA,17,17,17,17,24.7142857142857,0.89041095890411,0.247221226216568,3.07585974803281,2,"amarelo"
"AP2.1",201102,"2011-01-12",NA,33,33,33,33,24.8571428571429,1.2,0.862375015514213,5.97078656971074,2,"amarelo"
"AP2.1",201103,"2011-01-19",60,28,28,28,28,25.7142857142857,1,0.499999999999999,5.06612193793639,2,"amarelo"
"AP2.1",201104,"2011-01-26",73,49,49,49,49,24.8571428571429,1.41025641025641,0.990480966214247,8.86571339138868,2,"amarelo"
"AP2.1",201105,"2011-02-02",108,84,84,84,84,24,1.46363636363636,0.999071312680427,15.1983658138092,2,"amarelo"
"AP2.1",201106,"2011-02-09",203,98,98,98,98,24.7142857142857,1.43478260869565,0.999806544760752,17.7314267827774,3,"laranja"
"AP2.1",201107,"2011-02-16",218,189,189,189,189,24.1428571428571,1.60606060606061,0.999999995160361,34.1963230810706,3,"laranja"
"AP2.1",201108,"2011-02-23",248,180,180,180,180,24,1.25876010781671,0.9995524347368,32.5679267438768,3,"laranja"
"AP2.1",201109,"2011-03-02",251,232,232,232,232,23,1.28693790149893,0.999979989185606,41.9764389143301,3,"laranja"
"AP2.1",201110,"2011-03-09",196,288,288,288,288,23,1.16472545757072,0.996992103069477,52.1086827902028,3,"laranja"
"AP2.1",201111,"2011-03-16",324,440,440,440,440,23.4285714285714,1.37142857142857,0.999999999920371,79.6104875961432,3,"laranja"
"AP2.1",201112,"2011-03-23",695,519,519,519,519,22.5,1.29895833333333,0.999999999529099,93.904188778178,3,"laranja"
"AP2.1",201113,"2011-03-30",800,535,535,535,535,23.5714285714286,1.19807538091419,0.999998830899538,96.799115599856,3,"laranja"
"AP2.1",201114,"2011-04-06",789,637,637,637,637,23.2857142857143,1.13186077643909,0.999760527430285,115.254274088053,4,"vermelho"
"AP2.1",201115,"2011-04-13",808,424,424,424,424,24.4285714285714,0.943820224719101,0.0487263601433192,76.7155607744653,4,"vermelho"
"AP2.1",201116,"2011-04-20",639,265,265,265,265,23.5714285714286,0.830827067669173,0.00000028792715744963,47.9472254840408,4,"vermelho"
"AP2.1",201117,"2011-04-27",621,333,333,333,333,22.1428571428571,0.770739064856712,0.000000000165357061376881,60.250664476172,4,"vermelho"
"AP2.1",201118,"2011-05-04",526,276,276,276,276,22.2857142857143,0.855185909980431,0.000335194315974174,49.9374876739444,2,"amarelo"
"AP2.1",201119,"2011-05-11",671,257,257,257,257,21.1428571428571,0.990846681922197,0.423937061526297,46.4997620732018,2,"amarelo"
"AP2.1",201120,"2011-05-18",450,190,190,190,190,19,0.834872979214781,0.00016487951653732,34.3772560074255,2,"amarelo"
"AP2.1",201121,"2011-05-25",289,80,80,80,80,19,0.728907330567082,0.0000000137189153370798,14.4746341083897,2,"amarelo"
"AP2.1",201122,"2011-06-01",244,114,114,114,114,18.8571428571429,0.72865275142315,0.00000101804505558967,20.6263536044553,1,"verde"
"AP2.1",201123,"2011-06-08",159,100,100,100,100,17.8571428571429,0.765625,0.000266420703781467,18.0932926354871,1,"verde"
"AP2.1",201124,"2011-06-15",152,85,85,85,85,18.5714285714286,1.01700680272109,0.581397907108971,15.379298740164,1,"verde"
"AP2.1",201125,"2011-06-22",130,47,47,47,47,19.7142857142857,0.775919732441472,0.00178568424501835,8.50384753867894,1,"verde"
"AP2.1",201126,"2011-06-29",174,52,52,52,52,18.8571428571429,0.793103448275862,0.00917718672298429,9.40851217045329,1,"verde"
"AP2.1",201127,"2011-07-06",109,36,36,36,36,16.5714285714286,0.733695652173913,0.00295674863186335,6.51358534877536,1,"verde"
"AP2.1",201128,"2011-07-13",89,33,33,33,33,17.4285714285714,0.896296296296296,0.190339431981852,5.97078656971074,1,"verde"
"AP2.1",201129,"2011-07-20",95,11,11,11,11,20.5714285714286,0.661157024793388,0.00181747397626497,1.99026218990358,1,"verde"
"AP2.1",201130,"2011-07-27",76,26,26,26,26,19.1428571428571,0.875,0.206371279412071,4.70425608522665,1,"verde"
"AP2.1",201131,"2011-08-03",56,10,10,10,10,18.8571428571429,0.671428571428571,0.0161360103665465,1.80932926354871,1,"verde"
"AP2.1",201132,"2011-08-10",57,9,9,9,9,19.5714285714286,0.957446808510638,0.417040519652471,1.62839633719384,1,"verde"
"AP2.1",201133,"2011-08-17",75,25,25,25,25,19.8333333333333,0.977777777777778,0.457593252421439,4.52332315887177,1,"verde"
"AP2.1",201134,"2011-08-24",43,13,13,13,13,19.1428571428571,1.06818181818182,0.623983399200703,2.35212804261332,1,"verde"
"AP2.1",201135,"2011-08-31",91,9,9,9,9,19.1428571428571,1,0.5,1.62839633719384,1,"verde"
"AP2.1",201136,"2011-09-07",58,16,16,16,16,19.5,0.808510638297872,0.163067085595991,2.89492682167794,1,"verde"
"AP2.1",201137,"2011-09-14",59,15,15,15,15,19.4285714285714,1.05263157894737,0.590053548125474,2.71399389532306,1,"verde"
"AP2.1",201138,"2011-09-21",42,15,15,15,15,19.5714285714286,1.15,0.74228713405805,2.71399389532306,1,"verde"
"AP2.1",201139,"2011-09-28",54,21,21,21,21,19,1.10869565217391,0.694965866947412,3.79959145345229,1,"verde"
"AP2.1",201140,"2011-10-05",68,25,25,25,25,20.6666666666667,1.19607843137255,0.828709708714051,4.52332315887177,1,"verde"
"AP2.1",201141,"2011-10-12",61,19,19,19,19,21.1428571428571,1.0655737704918,0.639663741943652,3.43772560074255,1,"verde"
"AP2.1",201142,"2011-10-19",88,32,32,32,32,18.8571428571429,1.16923076923077,0.823708086463861,5.78985364335587,1,"verde"
"AP2.1",201143,"2011-10-26",101,33,33,33,33,19.6666666666667,1.10526315789474,0.737037746837249,5.97078656971074,1,"verde"
"AP2.1",201144,"2011-11-02",81,21,21,21,21,18.1428571428571,1.02380952380952,0.561105026407605,3.79959145345229,1,"verde"
"AP2.1",201145,"2011-11-09",82,32,32,32,32,20.1666666666667,1,0.5,5.78985364335587,1,"verde"
"AP2.1",201146,"2011-11-16",85,43,43,43,43,20.7142857142857,1.11627906976744,0.771301012975644,7.78011583325945,1,"verde"
"AP2.1",201147,"2011-11-23",71,43,43,43,43,20.7142857142857,1.22916666666667,0.934243874148108,7.78011583325945,1,"verde"
"AP2.1",201148,"2011-11-30",97,61,61,61,61,20.8571428571429,1.24576271186441,0.962955317857086,11.0369085076471,1,"verde"
"AP2.1",201149,"2011-12-07",78,62,62,62,62,21.4285714285714,1.12925170068027,0.858970882717951,11.217841434002,3,"laranja"
"AP2.1",201150,"2011-12-14",98,82,82,82,82,22,1.23493975903614,0.978767724964595,14.8364999610994,3,"laranja"
"AP2.1",201151,"2011-12-21",107,69,69,69,69,23.4285714285714,1.0390243902439,0.65235825893017,12.4843719184861,3,"laranja"
