"SE","tweets","Rt","casos","APS","Rtw","Rtestimado"
201127,109,0.8,872,"AP3.3",0.905701754385965,0.8
201128,89,0.710227272727273,336,"AP3.3",0.900726392251816,0.710227272727273
201129,95,0.728,253,"AP3.3",0.787634408602151,0.728
201130,76,0.78021978021978,509,"AP3.3",0.887372013651877,0.78021978021978
201131,56,0.774647887323944,290,"AP3.3",0.873076923076923,0.774647887323944
201132,57,0.781818181818182,550,"AP3.3",0.832599118942731,0.781818181818182
201133,75,1.04651162790698,861,"AP3.3",0.994708994708995,1.04651162790698
201134,43,1,1442,"AP3.3",0.930851063829787,1
201135,91,1.06666666666667,507,"AP3.3",1.19428571428571,1.06666666666667
201136,58,0.958333333333333,1436,"AP3.3",0.91866028708134,0.958333333333333
201137,59,0.978260869565217,710,"AP3.3",1.08333333333333,0.978260869565217
201138,42,1.22222222222222,416,"AP3.3",0.764423076923077,1.22222222222222
201139,54,1.07272727272727,250,"AP3.3",0.974842767295597,1.07272727272727
201140,68,1.06779661016949,504,"AP3.3",1.05806451612903,1.06779661016949
201141,61,0.984126984126984,243,"AP3.3",1.11585365853659,0.984126984126984
201142,88,0.790322580645161,602,"AP3.3",1.18579234972678,0.790322580645161
201143,101,0.959183673469388,804,"AP3.3",1.15207373271889,0.959183673469388
201144,81,1.21276595744681,1285,"AP3.3",1.08,1.21276595744681
201145,82,1.63157894736842,466,"AP3.3",0.977777777777778,1.63157894736842
201146,85,1.21505376344086,1295,"AP3.3",0.939393939393939,1.21505376344086
201147,71,1.26548672566372,643,"AP3.3",0.959677419354839,1.26548672566372
201148,97,1.08391608391608,304,"AP3.3",1.06302521008403,1.08391608391608
201149,78,1.16129032258065,264,"AP3.3",0.972332015810277,1.16129032258065
201150,98,1.12222222222222,576,"AP3.3",1.10975609756098,1.12222222222222
201151,107,1.08910891089109,213,"AP3.3",1.03663003663004,1.08910891089109
201152,61,1.27727272727273,558,"AP3.3",0.939929328621908,1.27727272727273
201201,140,1.31672597864769,772,"AP3.3",1.15789473684211,1.31672597864769
201202,102,1.40810810810811,1059,"AP3.3",0.983766233766234,1.40810810810811
201203,125,1.53166986564299,449,"AP3.3",1.21122112211221,1.53166986564299
201204,77,1.28070175438596,1103,"AP3.3",0.828337874659401,1.28070175438596
201205,86,1.2133072407045,463,"AP3.3",0.947368421052632,1.2133072407045
201206,87,1.125,226,"AP3.3",0.868055555555556,1.125
201207,120,1.31326164874552,243,"AP3.3",1.172,1.31326164874552
201208,102,1.21124454148472,570,"AP3.3",1.05460750853242,1.21124454148472
201209,222,1.30509238395674,203,"AP3.3",1.4368932038835,1.30509238395674
201210,242,1.14779005524862,435,"AP3.3",1.27477477477477,1.14779005524862
201211,206,1.08664259927798,638,"AP3.3",1.18374558303887,1.08664259927798
201212,252,0.999723145071982,1057,"AP3.3",1.04477611940298,0.999723145071982
201213,267,0.994461368042094,340,"AP3.3",1.03571428571429,0.994461368042094
201214,262,1.01865775549986,910,"AP3.3",1.07724137931034,1.01865775549986
201215,300,1.05932203389831,440,"AP3.3",1.06145966709347,1.05932203389831
201216,442,1.13006451612903,174,"AP3.3",1.21109770808203,1.13006451612903
201217,556,1.10778716601964,138,"AP3.3",1.29282868525896,1.10778716601964
201218,429,0.99896928468357,409,"AP3.3",1.09938366718028,0.99896928468357
201219,561,0.90507635163021,204,"AP3.3",1.08339173090399,0.90507635163021
201220,437,0.863201094391245,338,"AP3.3",0.923027166882277,0.863201094391245
201221,323,0.898309561542525,574,"AP3.3",0.925718290119131,0.898309561542525
201222,377,0.888856218759189,907,"AP3.3",0.860711582134746,0.888856218759189
201223,271,0.841217333774396,266,"AP3.3",0.854001759014952,0.841217333774396
201224,215,0.77978765237908,676,"AP3.3",0.888774459320288,0.77978765237908
201225,162,0.732223903177005,356,"AP3.3",0.750869061413673,0.732223903177005
201226,169,0.773415977961432,170,"AP3.3",0.842592592592593,0.773415977961432
201227,148,0.731077471059662,116,"AP3.3",0.877289377289377,0.731077471059662
201228,147,0.673568818514007,315,"AP3.3",0.968684759916493,0.673568818514007
201229,94,0.772151898734177,137,"AP3.3",0.838362068965517,0.772151898734177
201230,66,0.723653395784543,314,"AP3.3",0.789203084832905,0.723653395784543
201231,90,0.893203883495146,466,"AP3.3",0.814332247557003,0.893203883495146
201232,84,0.771739130434783,579,"AP3.3",0.96,0.771739130434783
201233,63,1.02816901408451,234,"AP3.3",0.9875,1.02816901408451
201234,56,0.885844748858447,474,"AP3.3",0.856540084388186,0.885844748858447
201235,63,0.917525773195876,268,"AP3.3",0.896551724137931,0.917525773195876
201236,53,0.657303370786517,138,"AP3.3",0.945054945054945,0.657303370786517
201237,84,0.863247863247863,93,"AP3.3",1.16279069767442,0.863247863247863
201238,69,0.801980198019802,282,"AP3.3",1.03,0.801980198019802
201239,49,1.03703703703704,141,"AP3.3",0.980582524271845,1.03703703703704
201240,52,0.845238095238095,244,"AP3.3",0.841584158415842,0.845238095238095
201241,48,1.02816901408451,307,"AP3.3",0.876470588235294,1.02816901408451
201242,63,1.19178082191781,497,"AP3.3",1.09395973154362,1.19178082191781
201243,87,0.96551724137931,197,"AP3.3",1.21472392638037,0.96551724137931
201244,60,0.964285714285714,382,"AP3.3",1.06060606060606,0.964285714285714
201245,53,0.765432098765432,219,"AP3.3",0.952380952380952,0.765432098765432
201246,70,0.870967741935484,86,"AP3.3",0.915,0.870967741935484
201247,64,0.925925925925926,54,"AP3.3",1.02185792349727,0.925925925925926
201248,74,1.14,174,"AP3.3",1.11229946524064,1.14
201249,86,1.19298245614035,100,"AP3.3",1.07692307692308,1.19298245614035
201250,86,1.16176470588235,152,"AP3.3",1.09821428571429,1.16176470588235
201251,71,0.860759493670886,238,"AP3.3",0.98780487804878,0.860759493670886
201252,72,0.808823529411765,376,"AP3.3",0.94238683127572,0.808823529411765
201301,96,1.05454545454545,138,"AP3.3",1.04366812227074,1.05454545454545
201302,135,1.62068965517241,270,"AP3.3",1.26778242677824,1.62068965517241
201303,212,1.48936170212766,133,"AP3.3",1.46204620462046,1.48936170212766
201304,195,1.31428571428571,74,"AP3.3",1.2234762979684,1.31428571428571
201305,185,1.46195652173913,37,"AP3.3",1.09225092250923,1.46195652173913
201306,184,1.20817843866171,166,"AP3.3",0.952702702702703,1.20817843866171
201307,224,1.20615384615385,57,"AP3.3",1.05141843971631,1.20615384615385
201308,440,1.29336734693878,158,"AP3.3",1.43001686340641,1.29336734693878
201309,473,1.33136094674556,146,"AP3.3",1.34080188679245,1.33136094674556
201310,474,1.25925925925926,250,"AP3.3",1.21987686895339,1.25925925925926
201311,659,1.26470588235294,89,"AP3.3",1.15789473684211,1.26470588235294
201312,869,1.16279069767442,196,"AP3.3",1.24657534246575,1.16279069767442
201313,852,1.0896,83,"AP3.3",1.18881118881119,1.0896
201314,932,1.07929515418502,44,"AP3.3",1.11470588235294,1.07929515418502
201315,1369,1.05986394557823,58,"AP3.3",1.18846588767433,1.05986394557823
201316,783,0.978818998716303,135,"AP3.3",0.978116079923882,0.978818998716303
201317,601,0.811147540983607,67,"AP3.3",0.892671854734112,0.811147540983607
201318,443,0.876313662085691,110,"AP3.3",0.663639665819106,0.876313662085691
201319,368,0.849630996309963,103,"AP3.3",0.772851669403394,0.849630996309963
201320,304,0.849077090119435,195,"AP3.3",0.789660056657224,0.849077090119435
201321,206,0.69309462915601,56,"AP3.3",0.787443946188341,0.69309462915601
201322,193,0.715867158671587,125,"AP3.3",0.800683371298405,0.715867158671587
201323,164,0.786082474226804,37,"AP3.3",0.800853485064011,0.786082474226804
201324,146,0.724590163934426,38,"AP3.3",0.893428063943162,0.724590163934426
201325,150,0.823529411764706,37,"AP3.3",0.914512922465209,0.823529411764706
201326,123,0.736263736263736,125,"AP3.3",0.910869565217391,0.736263736263736
201327,88,0.805970149253731,37,"AP3.3",0.861575178997613,0.805970149253731
201328,90,0.861111111111111,90,"AP3.3",0.833795013850416,0.861111111111111
201329,84,0.924731182795699,58,"AP3.3",0.870431893687708,0.924731182795699
201330,57,0.662790697674419,108,"AP3.3",0.881679389312977,0.662790697674419
201331,148,0.631578947368421,28,"AP3.3",1.25108225108225,0.631578947368421
201332,155,0.555555555555556,88,"AP3.3",1.24567474048443,0.555555555555556
201333,71,1,28,"AP3.3",1.03888888888889,1
201334,97,0.9,5,"AP3.3",0.863636363636364,0.9
201335,63,1,21,"AP3.3",0.715170278637771,1
201336,55,0.833333333333333,61,"AP3.3",0.930735930735931,0.833333333333333
201337,46,1.06666666666667,29,"AP3.3",0.762790697674419,1.06666666666667
201338,115,1.4375,52,"AP3.3",1.31707317073171,1.4375
201339,45,0.956521739130435,47,"AP3.3",0.953703703703704,0.956521739130435
201340,56,1.36363636363636,124,"AP3.3",1.04854368932039,1.36363636363636
201341,53,0.9,21,"AP3.3",0.712962962962963,0.9
201342,57,1.03703703703704,61,"AP3.3",1.07792207792208,1.03703703703704
201343,69,1.07142857142857,18,"AP3.3",1.07831325301205,1.07142857142857
201344,66,1,16,"AP3.3",1.07262569832402,1
201345,54,0.966666666666667,20,"AP3.3",0.984375,0.966666666666667
201346,63,0.551724137931034,62,"AP3.3",0.968253968253968,0.551724137931034
201347,86,1.4375,31,"AP3.3",1.10928961748634,1.4375
201348,74,1.26086956521739,47,"AP3.3",1.09852216748768,1.26086956521739
201349,60,1.58620689655172,20,"AP3.3",0.986547085201794,1.58620689655172
201350,NA,0.91304347826087,77,"AP3.3",NA,0.91304347826087
201351,NA,0.785714285714286,23,"AP3.3",NA,0.785714285714286
201352,NA,0.424242424242424,29,"AP3.3",NA,0.424242424242424
201401,NA,0.214285714285714,18,"AP3.3",NA,0.214285714285714
201401,NA,3.33333333333333,6,"AP3.3",NA,3.33333333333333
201402,104,1.9,28,"AP3.3",NA,1.9
201403,82,1.52631578947368,105,"AP3.3",NA,1.52631578947368
201404,76,0.96551724137931,28,"AP3.3",NA,0.96551724137931
201405,91,0.892857142857143,63,"AP3.3",0.950381679389313,0.892857142857143
201406,65,0.92,53,"AP3.3",0.931726907630522,0.92
201407,77,1.04347826086957,75,"AP3.3",1.00431034482759,1.04347826086957
201408,68,0.875,31,"AP3.3",0.901287553648069,0.875
201409,77,0.857142857142857,60,"AP3.3",1.05714285714286,0.857142857142857
201410,75,1.16666666666667,17,"AP3.3",0.990990990990991,1.16666666666667
201411,66,1.0952380952381,9,"AP3.3",0.990909090909091,1.0952380952381
201412,92,1.17391304347826,16,"AP3.3",1.06880733944954,1.17391304347826
201413,63,0.814814814814815,83,"AP3.3",0.948497854077253,0.814814814814815
201414,65,0.954545454545455,37,"AP3.3",0.995475113122172,0.954545454545455
201415,76,1.04761904761905,71,"AP3.3",0.927272727272727,1.04761904761905
201416,62,1.09090909090909,35,"AP3.3",0.995098039215686,1.09090909090909
201417,64,0.833333333333333,61,"AP3.3",0.995073891625616,0.833333333333333
201418,105,NA,NA,"AP3.3",1.14356435643564,0.97517936104042
201419,159,NA,NA,"AP3.3",1.41991341991342,1.16256297695969
201420,23,NA,NA,"AP3.3",0.875,0.976991384647236
200952,NA,NA,NA,"AP4",NA,NA
201001,NA,NA,19,"AP4",NA,NA
201002,NA,NA,51,"AP4",NA,NA
201003,NA,NA,16,"AP4",NA,NA
201004,NA,0.95,14,"AP4",NA,0.95
201005,NA,1,27,"AP4",NA,1
201006,NA,0.736842105263158,78,"AP4",NA,0.736842105263158
201007,NA,1.07142857142857,35,"AP4",NA,1.07142857142857
201008,NA,0.733333333333333,61,"AP4",NA,0.733333333333333
201009,NA,1.45454545454545,39,"AP4",NA,1.45454545454545
201010,NA,1.1875,83,"AP4",NA,1.1875
201011,NA,1.26315789473684,20,"AP4",NA,1.26315789473684
201012,NA,1.375,52,"AP4",NA,1.375
201013,NA,1.09090909090909,19,"AP4",NA,1.09090909090909
201014,NA,0.944444444444444,10,"AP4",NA,0.944444444444444
201015,NA,0.941176470588235,18,"AP4",NA,0.941176470588235
201016,NA,0.90625,62,"AP4",NA,0.90625
201017,NA,1.55172413793103,16,"AP4",NA,1.55172413793103
201018,NA,0.911111111111111,52,"AP4",NA,0.911111111111111
201019,NA,0.951219512195122,43,"AP4",NA,0.951219512195122
201020,NA,0.692307692307692,50,"AP4",NA,0.692307692307692
201021,NA,1.03703703703704,16,"AP4",NA,1.03703703703704
201022,NA,1.17857142857143,55,"AP4",NA,1.17857142857143
201023,NA,0.848484848484849,16,"AP4",NA,0.848484848484849
201024,NA,0.821428571428571,13,"AP4",NA,0.821428571428571
201025,NA,0.956521739130435,12,"AP4",NA,0.956521739130435
201026,NA,1,56,"AP4",NA,1
201027,NA,1.09090909090909,17,"AP4",NA,1.09090909090909
201028,NA,0.833333333333333,23,"AP4",NA,0.833333333333333
201029,NA,1.2,20,"AP4",NA,1.2
201030,NA,0.916666666666667,45,"AP4",NA,0.916666666666667
201031,NA,1.22727272727273,8,"AP4",NA,1.22727272727273
201032,NA,0.925925925925926,32,"AP4",NA,0.925925925925926
201033,NA,1.08,9,"AP4",NA,1.08
201034,NA,0.888888888888889,9,"AP4",NA,0.888888888888889
201035,NA,0.791666666666667,10,"AP4",NA,0.791666666666667
201036,NA,0.789473684210526,39,"AP4",NA,0.789473684210526
201037,NA,1.06666666666667,12,"AP4",NA,1.06666666666667
201038,NA,1.125,25,"AP4",NA,1.125
201039,NA,1,12,"AP4",NA,1
201040,NA,0.555555555555556,22,"AP4",NA,0.555555555555556
201041,NA,1,8,"AP4",NA,1
201042,NA,0.9,30,"AP4",NA,0.9
201043,NA,1.44444444444444,3,"AP4",NA,1.44444444444444
201044,NA,1.53846153846154,6,"AP4",NA,1.53846153846154
201045,NA,1.3,10,"AP4",NA,1.3
201046,NA,1.07692307692308,41,"AP4",NA,1.07692307692308
201047,NA,0.821428571428571,9,"AP4",NA,0.821428571428571
201048,NA,1.21739130434783,23,"AP4",NA,1.21739130434783
201049,NA,0.928571428571429,29,"AP4",NA,0.928571428571429
201050,NA,1.23076923076923,34,"AP4",NA,1.23076923076923
201051,NA,1.1875,8,"AP4",NA,1.1875
201052,NA,1.23684210526316,29,"AP4",NA,1.23684210526316
201101,NA,1.14893617021277,9,"AP4",NA,1.14893617021277
201102,NA,1.05555555555556,2,"AP4",NA,1.05555555555556
201103,60,1.31578947368421,14,"AP4",NA,1.31578947368421
201104,73,1.53333333333333,37,"AP4",NA,1.53333333333333
201105,108,1.49565217391304,8,"AP4",NA,1.49565217391304
201106,203,1.57558139534884,33,"AP4",1.59336099585062,1.57558139534884
201107,218,1.47970479704797,18,"AP4",1.37760416666667,1.47970479704797
201108,248,1.23441396508728,25,"AP4",1.26465028355388,1.23441396508728
201109,251,1.15151515151515,14,"AP4",1.07174887892377,1.15151515151515
201110,196,1.07543859649123,19,"AP4",0.96931659693166,1.07543859649123
201111,324,1.26753670473083,6,"AP4",1.10935251798561,1.26753670473083
201112,695,1.38352638352638,7,"AP4",1.57587548638132,1.38352638352638
201113,800,1.26883720930233,12,"AP4",1.49711934156379,1.26883720930233
201114,789,1.21480938416422,25,"AP4",1.25563496426608,1.21480938416422
201115,808,0.972238986119493,16,"AP4",1.04947460595447,0.972238986119493
201116,639,0.951582867783985,17,"AP4",0.932832707551106,0.951582867783985
201117,621,0.931506849315068,16,"AP4",0.924865831842576,0.931506849315068
201118,526,0.975490196078431,25,"AP4",0.863636363636364,0.975490196078431
201119,671,0.967695620961953,6,"AP4",1.01791713325868,0.967695620961953
201120,450,0.870178041543027,19,"AP4",0.905940594059406,0.870178041543027
201121,289,0.861892583120205,4,"AP4",0.856102003642987,0.861892583120205
201122,244,0.838773491592483,4,"AP4",0.697163120567376,0.838773491592483
201123,159,0.722877358490566,11,"AP4",0.703967446592065,0.722877358490566
201124,152,0.706362153344209,35,"AP4",0.802023121387283,0.706362153344209
201125,130,0.58891454965358,8,"AP4",0.794594594594595,0.58891454965358
201126,174,0.8,17,"AP4",1.03401360544218,0.8
201127,109,0.794117647058823,18,"AP4",0.905701754385965,0.794117647058823
201128,89,0.882716049382716,21,"AP4",0.900726392251816,0.882716049382716
201129,95,0.79020979020979,14,"AP4",0.787634408602151,0.79020979020979
201130,76,0.858407079646018,24,"AP4",0.887372013651877,0.858407079646018
201131,56,0.814432989690722,5,"AP4",0.873076923076923,0.814432989690722
201132,57,0.822784810126582,2,"AP4",0.832599118942731,0.822784810126582
201133,75,0.969230769230769,4,"AP4",0.994708994708995,0.969230769230769
201134,43,0.936507936507937,43,"AP4",0.930851063829787,0.936507936507937
201135,91,1.01694915254237,3,"AP4",1.19428571428571,1.01694915254237
201136,58,0.85,14,"AP4",0.91866028708134,0.85
201137,59,1.07843137254902,9,"AP4",1.08333333333333,1.07843137254902
201138,42,1.03636363636364,27,"AP4",0.764423076923077,1.03636363636364
201139,54,1.05263157894737,12,"AP4",0.974842767295597,1.05263157894737
201140,68,0.916666666666667,19,"AP4",1.05806451612903,0.916666666666667
201141,61,1.27272727272727,6,"AP4",1.11585365853659,1.27272727272727
201142,88,1.1,1,"AP4",1.18579234972678,1.1
201143,101,1.19480519480519,12,"AP4",1.15207373271889,1.19480519480519
201144,81,0.945652173913043,39,"AP4",1.08,0.945652173913043
201145,82,1.40229885057471,9,"AP4",0.977777777777778,1.40229885057471
201146,85,1.13114754098361,10,"AP4",0.939393939393939,1.13114754098361
201147,71,1.13768115942029,21,"AP4",0.959677419354839,1.13768115942029
201148,97,0.917197452229299,39,"AP4",1.06302521008403,0.917197452229299
201149,78,1.01388888888889,12,"AP4",0.972332015810277,1.01388888888889
201150,98,1.01369863013699,16,"AP4",1.10975609756098,1.01369863013699
201151,107,0.945945945945946,11,"AP4",1.03663003663004,0.945945945945946
201152,61,0.892857142857143,1,"AP4",0.939929328621908,0.892857142857143
201201,140,1.168,4,"AP4",1.15789473684211,1.168
201202,102,1.43150684931507,53,"AP4",0.983766233766234,1.43150684931507
201203,125,1.44976076555024,10,"AP4",1.21122112211221,1.44976076555024
201204,77,1.2046204620462,22,"AP4",0.828337874659401,1.2046204620462
201205,86,1.05753424657534,13,"AP4",0.947368421052632,1.05753424657534
201206,87,1.0440414507772,18,"AP4",0.868055555555556,1.0440414507772
201207,120,1.15880893300248,8,"AP4",1.172,1.15880893300248
201208,102,1.33404710920771,37,"AP4",1.05460750853242,1.33404710920771
201209,222,1.22953451043339,3,"AP4",1.4368932038835,1.22953451043339
201210,242,1.27023498694517,1,"AP4",1.27477477477477,1.27023498694517
201211,206,1.10174717368962,10,"AP4",1.18374558303887,1.10174717368962
201212,252,1.21548507462687,29,"AP4",1.04477611940298,1.21548507462687
201213,267,1.11972371450499,14,"AP4",1.03571428571429,1.11972371450499
201214,262,1.09801233721727,12,"AP4",1.07724137931034,1.09801233721727
201215,300,1.00686641697878,9,"AP4",1.06145966709347,1.00686641697878
201216,442,1.02169869807812,24,"AP4",1.21109770808203,1.02169869807812
201217,556,0.95873786407767,8,"AP4",1.29282868525896,0.95873786407767
201218,429,0.986075949367089,38,"AP4",1.09938366718028,0.986075949367089
201219,561,0.913992297817715,10,"AP4",1.08339173090399,0.913992297817715
201220,437,0.998595505617977,1,"AP4",0.923027166882277,0.998595505617977
201221,323,0.882559774964838,12,"AP4",0.925718290119131,0.882559774964838
201222,377,0.840637450199203,25,"AP4",0.860711582134746,0.840637450199203
201223,271,0.796208530805687,10,"AP4",0.854001759014952,0.796208530805687
201224,215,0.829761904761905,28,"AP4",0.888774459320288,0.829761904761905
201225,162,0.81635581061693,7,"AP4",0.750869061413673,0.81635581061693
201226,169,0.745166959578207,20,"AP4",0.842592592592593,0.745166959578207
201227,148,0.667452830188679,14,"AP4",0.877289377289377,0.667452830188679
201228,147,0.6113074204947,31,"AP4",0.968684759916493,0.6113074204947
201229,94,0.606936416184971,11,"AP4",0.838362068965517,0.606936416184971
201230,66,0.685714285714286,1,"AP4",0.789203084832905,0.685714285714286
201231,90,1.04166666666667,5,"AP4",0.814332247557003,1.04166666666667
201232,84,0.973333333333333,41,"AP4",0.96,0.973333333333333
201233,63,0.958904109589041,7,"AP4",0.9875,0.958904109589041
201234,56,0.785714285714286,17,"AP4",0.856540084388186,0.785714285714286
201235,63,0.8,10,"AP4",0.896551724137931,0.8
201236,53,0.727272727272727,10,"AP4",0.945054945054945,0.727272727272727
201237,84,0.75,10,"AP4",1.16279069767442,0.75
201238,69,1.25,23,"AP4",1.03,1.25
201239,49,0.933333333333333,4,"AP4",0.980582524271845,0.933333333333333
201240,52,1.21428571428571,2,"AP4",0.841584158415842,1.21428571428571
201241,48,0.941176470588235,5,"AP4",0.876470588235294,0.941176470588235
201242,63,1.1875,39,"AP4",1.09395973154362,1.1875
201243,87,0.842105263157895,10,"AP4",1.21472392638037,0.842105263157895
201244,60,0.875,13,"AP4",1.06060606060606,0.875
201245,53,1.07142857142857,16,"AP4",0.952380952380952,1.07142857142857
201246,70,1.06666666666667,20,"AP4",0.915,1.06666666666667
201247,64,0.96875,7,"AP4",1.02185792349727,0.96875
201248,74,1.03225806451613,31,"AP4",1.11229946524064,1.03225806451613
201249,86,1.25,5,"AP4",1.07692307692308,1.25
201250,86,1.475,0,"AP4",1.09821428571429,1.475
201251,71,1.03389830508475,7,"AP4",0.98780487804878,1.03389830508475
201252,72,1,53,"AP4",0.94238683127572,1
201301,96,1.55737704918033,4,"AP4",1.04366812227074,1.55737704918033
201302,135,2,19,"AP4",1.26778242677824,2
201303,212,1.45263157894737,11,"AP4",1.46204620462046,1.45263157894737
201304,195,1.27898550724638,27,"AP4",1.2234762979684,1.27898550724638
201305,185,1.01699716713881,15,"AP4",1.09225092250923,1.01699716713881
201306,184,1.12256267409471,42,"AP4",0.952702702702703,1.12256267409471
201307,224,1.04714640198511,12,"AP4",1.05141843971631,1.04714640198511
201308,440,1.36255924170616,1,"AP4",1.43001686340641,1.36255924170616
201309,473,1.43652173913043,10,"AP4",1.34080188679245,1.43652173913043
201310,474,1.3498789346247,37,"AP4",1.21987686895339,1.3498789346247
201311,659,1.21345291479821,6,"AP4",1.15789473684211,1.21345291479821
201312,869,1.150036954915,32,"AP4",1.24657534246575,1.150036954915
201313,852,1.03727506426735,17,"AP4",1.18881118881119,1.03727506426735
201314,932,1.18525402726146,21,"AP4",1.11470588235294,1.18525402726146
201315,1369,1.03711447987454,18,"AP4",1.18846588767433,1.03711447987454
201316,783,1.04737903225806,24,"AP4",0.978116079923882,1.04737903225806
201317,601,0.809913378248316,12,"AP4",0.892671854734112,0.809913378248316
201318,443,0.748663101604278,8,"AP4",0.663639665819106,0.748663101604278
201319,368,0.66984126984127,9,"AP4",0.772851669403394,0.66984126984127
201320,304,0.623222748815166,36,"AP4",0.789660056657224,0.623222748815166
201321,206,0.684410646387833,9,"AP4",0.787443946188341,0.684410646387833
201322,193,0.655555555555556,21,"AP4",0.800683371298405,0.655555555555556
201323,164,0.741525423728814,14,"AP4",0.800853485064011,0.741525423728814
201324,146,0.742857142857143,31,"AP4",0.893428063943162,0.742857142857143
201325,150,0.715384615384615,26,"AP4",0.914512922465209,0.715384615384615
201326,123,1.0752688172043,29,"AP4",0.910869565217391,1.0752688172043
201327,88,0.8,16,"AP4",0.861575178997613,0.8
201328,90,1.1125,7,"AP4",0.833795013850416,1.1125
201329,84,0.752808988764045,11,"AP4",0.870431893687708,0.752808988764045
201330,57,0.835820895522388,38,"AP4",0.881679389312977,0.835820895522388
201331,148,0.678571428571429,6,"AP4",1.25108225108225,0.678571428571429
201332,155,0.789473684210526,21,"AP4",1.24567474048443,0.789473684210526
201333,71,0.8,17,"AP4",1.03888888888889,0.8
201334,97,0.625,16,"AP4",0.863636363636364,0.625
201335,63,0.466666666666667,17,"AP4",0.715170278637771,0.466666666666667
201336,55,1.28571428571429,27,"AP4",0.930735930735931,1.28571428571429
201337,46,1.22222222222222,10,"AP4",0.762790697674419,1.22222222222222
201338,115,0.909090909090909,6,"AP4",1.31707317073171,0.909090909090909
201339,45,1.4,8,"AP4",0.953703703703704,1.4
201340,56,1.42857142857143,60,"AP4",1.04854368932039,1.42857142857143
201341,53,1.1,7,"AP4",0.712962962962963,1.1
201342,57,1.04545454545455,13,"AP4",1.07792207792208,1.04545454545455
201343,69,1.04347826086957,8,"AP4",1.07831325301205,1.04347826086957
201344,66,1.08333333333333,8,"AP4",1.07262569832402,1.08333333333333
201345,54,0.884615384615385,18,"AP4",0.984375,0.884615384615385
201346,63,0.695652173913043,27,"AP4",0.968253968253968,0.695652173913043
201347,86,1.125,11,"AP4",1.10928961748634,1.125
201348,74,1.61111111111111,7,"AP4",1.09852216748768,1.61111111111111
201349,60,1.41379310344828,14,"AP4",0.986547085201794,1.41379310344828
201350,NA,1.1219512195122,101,"AP4",NA,1.1219512195122
201351,NA,0.739130434782609,39,"AP4",NA,0.739130434782609
201352,NA,0.529411764705882,21,"AP4",NA,0.529411764705882
201401,NA,0.277777777777778,28,"AP4",NA,0.277777777777778
201401,NA,0,34,"AP4",NA,0
201402,104,0,60,"AP4",NA,0
201403,82,1.3,47,"AP4",NA,1.3
201404,76,1.42307692307692,52,"AP4",NA,1.42307692307692
201405,91,0.72972972972973,16,"AP4",0.950381679389313,0.72972972972973
201406,65,1.2962962962963,48,"AP4",0.931726907630522,1.2962962962963
201407,77,0.914285714285714,160,"AP4",1.00431034482759,0.914285714285714
201408,68,0.78125,82,"AP4",0.901287553648069,0.78125
201409,77,0.56,56,"AP4",1.05714285714286,0.56
201410,75,0.714285714285714,48,"AP4",0.990990990990991,0.714285714285714
201411,66,1.2,52,"AP4",0.990909090909091,1.2
201412,92,1.16666666666667,112,"AP4",1.06880733944954,1.16666666666667
201413,63,1.07142857142857,74,"AP4",0.948497854077253,1.07142857142857
201414,65,1.13333333333333,58,"AP4",0.995475113122172,1.13333333333333
201415,76,1,16,"AP4",0.927272727272727,1
201416,62,0.764705882352941,58,"AP4",0.995098039215686,0.764705882352941
201417,64,0.615384615384615,160,"AP4",0.995073891625616,0.615384615384615
201418,105,NA,NA,"AP4",1.14356435643564,0.874147897516862
201419,159,NA,NA,"AP4",1.41991341991342,1.10889470926433
201420,23,NA,NA,"AP4",0.875,1.05737028074544
200952,NA,NA,NA,"AP5.1",NA,NA
201001,NA,NA,70,"AP5.1",NA,NA
201002,NA,NA,54,"AP5.1",NA,NA
201003,NA,NA,60,"AP5.1",NA,NA
201004,NA,0,54,"AP5.1",NA,0
201005,NA,2,104,"AP5.1",NA,2
201006,NA,1.25,78,"AP5.1",NA,1.25
201007,NA,0.6,67,"AP5.1",NA,0.6
201008,NA,3,22,"AP5.1",NA,3
201009,NA,1.44444444444444,44,"AP5.1",NA,1.44444444444444
201010,NA,1.15384615384615,220,"AP5.1",NA,1.15384615384615
201011,NA,0.533333333333333,82,"AP5.1",NA,0.533333333333333
201012,NA,1.25,65,"AP5.1",NA,1.25
201013,NA,1.2,56,"AP5.1",NA,1.2
201014,NA,1.25,78,"AP5.1",NA,1.25
201015,NA,0.733333333333333,137,"AP5.1",NA,0.733333333333333
201016,NA,0.818181818181818,93,"AP5.1",NA,0.818181818181818
201017,NA,0.555555555555556,100,"AP5.1",NA,0.555555555555556
201018,NA,2,35,"AP5.1",NA,2
201019,NA,1.3,53,"AP5.1",NA,1.3
201020,NA,1.30769230769231,265,"AP5.1",NA,1.30769230769231
201021,NA,0.647058823529412,109,"AP5.1",NA,0.647058823529412
201022,NA,1,85,"AP5.1",NA,1
201023,NA,0.818181818181818,76,"AP5.1",NA,0.818181818181818
201024,NA,1.33333333333333,137,"AP5.1",NA,1.33333333333333
201025,NA,1.08333333333333,118,"AP5.1",NA,1.08333333333333
201026,NA,1.38461538461538,107,"AP5.1",NA,1.38461538461538
201027,NA,1.22222222222222,95,"AP5.1",NA,1.22222222222222
201028,NA,1.13636363636364,42,"AP5.1",NA,1.13636363636364
201029,NA,0.92,50,"AP5.1",NA,0.92
